token,total_freq,doc_freq,doc_freq_pct
highlightertest,1,1,0.0003
isindexed,1,1,0.0003
docvaluesbranch,1,1,0.0003
hasvectors,1,1,0.0003
hasprox,1,1,0.0003
topfielddocs,1,1,0.0003
arbitary,1,1,0.0003
earlyterminatingcollector,1,1,0.0003
bake,1,1,0.0003
penalized,1,1,0.0003
longnumericdocvalues,1,1,0.0003
fcs,1,1,0.0003
shine,1,1,0.0003
sectioncount,1,1,0.0003
subsectioncount,1,1,0.0003
subsubsectioncount,1,1,0.0003
iter,1,1,0.0003
ornothighlow,1,1,0.0003
ornothighmed,1,1,0.0003
ornothighhigh,1,1,0.0003
orhighnothigh,1,1,0.0003
orhighnotlow,1,1,0.0003
orhighnotmed,1,1,0.0003
exactphrasescorer,1,1,0.0003
docsandpositionsenums,1,1,0.0003
docsandpositions,1,1,0.0003
tighten,1,1,0.0003
distant,1,1,0.0003
kwic,1,1,0.0003
lawyer,1,1,0.0003
analyst,1,1,0.0003
snippeting,1,1,0.0003
jason,1,1,0.0003
robinson,1,1,0.0003
storedvalueconsumer,1,1,0.0003
termsconsumer,1,1,0.0003
harsh,1,1,0.0003
perdoc,1,1,0.0003
documentconsumer,1,1,0.0003
searcherandtaxonomy,1,1,0.0003
treccontentsource,1,1,0.0003
methods,1,1,0.0003
authoritative,1,1,0.0003
utitily,1,1,0.0003
nanosecond,1,1,0.0003
subsume,1,1,0.0003
lia,1,1,0.0003
verifier,1,1,0.0003
applydeletions,1,1,0.0003
lastpayloadlength,1,1,0.0003
andquery,1,1,0.0003
sebastiano,1,1,0.0003
fastutil,1,1,0.0003
fastutils,1,1,0.0003
generous,1,1,0.0003
scar,1,1,0.0003
fieldnumberbimap,1,1,0.0003
bimap,1,1,0.0003
modifiable,1,1,0.0003
increae,1,1,0.0003
connectioncosts,1,1,0.0003
contributes,1,1,0.0003
updatability,1,1,0.0003
uima,1,1,0.0003
topgroups,1,1,0.0003
groupdocs,1,1,0.0003
chicken,1,1,0.0003
egg,1,1,0.0003
getsegmentinfosformat,1,1,0.0003
preamble,1,1,0.0003
segmentinfosformat,1,1,0.0003
segmentinfoformat,1,1,0.0003
implentations,1,1,0.0003
slideshow,1,1,0.0003
blm,1,1,0.0003
omittf,1,1,0.0003
scenarii,1,1,0.0003
growablewriter,1,1,0.0003
averaged,1,1,0.0003
repackaged,1,1,0.0003
weightedphraseinfo,1,1,0.0003
phraseinfolist,1,1,0.0003
getfraginfos,1,1,0.0003
weightedfraginfo,1,1,0.0003
subinfos,1,1,0.0003
fieldphraselist,1,1,0.0003
termsinfos,1,1,0.0003
simplefieldfraglist,1,1,0.0003
simplefraglistbuilder,1,1,0.0003
weightedfieldfraglist,1,1,0.0003
fieldfraglist,1,1,0.0003
weightedfraglistbuilder,1,1,0.0003
basefraglistbuilder,1,1,0.0003
weightedfraglistbuildertest,1,1,0.0003
fvh,1,1,0.0003
contained,1,1,0.0003
cocurrent,1,1,0.0003
doe,1,1,0.0003
snot,1,1,0.0003
bboxstrategy,1,1,0.0003
twodoubles,1,1,0.0003
standardise,1,1,0.0003
queryable,1,1,0.0003
fileset,1,1,0.0003
decompresses,1,1,0.0003
unaffected,1,1,0.0003
angle,1,1,0.0003
classificationcomponent,1,1,0.0003
bayes,1,1,0.0003
mortal,1,1,0.0003
amaze,1,1,0.0003
multiplier,1,1,0.0003
populated,1,1,0.0003
getprefixquery,1,1,0.0003
supposedly,1,1,0.0003
ryantxu,1,1,0.0003
geometrytester,1,1,0.0003
multishape,1,1,0.0003
leapfrog,1,1,0.0003
testbagofpostings,1,1,0.0003
publishflushedsegment,1,1,0.0003
strei,1,1,0.0003
incompressible,1,1,0.0003
uncompression,1,1,0.0003
uncompresses,1,1,0.0003
compressingcodec,1,1,0.0003
direcsource,1,1,0.0003
getdirectsource,1,1,0.0003
getsource,1,1,0.0003
loadsource,1,1,0.0003
accident,1,1,0.0003
compressionmodes,1,1,0.0003
getbyoutput,1,1,0.0003
termpostions,1,1,0.0003
formatpostingstermsdictwriter,1,1,0.0003
formatpostingsdocswriter,1,1,0.0003
formatpostingspositionswriter,1,1,0.0003
fieldproducer,1,1,0.0003
attributesources,1,1,0.0003
unscaled,1,1,0.0003
filterset,1,1,0.0003
lazyiteratorbackedbits,1,1,0.0003
analyzinginfixsuggestertest,1,1,0.0003
testrandomnrt,1,1,0.0003
leafcollectors,1,1,0.0003
encapsulation,1,1,0.0003
denormalization,1,1,0.0003
trierangefilter,1,1,0.0003
rangequeries,1,1,0.0003
ieee,1,1,0.0003
trierangerange,1,1,0.0003
infosteram,1,1,0.0003
isdebugenabled,1,1,0.0003
pointprefixtreefieldcacheprovider,1,1,0.0003
linestring,1,1,0.0003
wether,1,1,0.0003
multisegment,1,1,0.0003
sizes,1,1,0.0003
hitcollectors,1,1,0.0003
fieldvaluehitqueue,1,1,0.0003
alters,1,1,0.0003
fieldsortedhitqueue,1,1,0.0003
gtalk,1,1,0.0003
facetsfield,1,1,0.0003
taxonomywriter,1,1,0.0003
payloadfacetsfield,1,1,0.0003
docvaluesfacetsfield,1,1,0.0003
countfacetrequests,1,1,0.0003
fyi,1,1,0.0003
categorylistiterator,1,1,0.0003
intdecoder,1,1,0.0003
shai,1,1,0.0003
ordpolicy,1,1,0.0003
dunno,1,1,0.0003
facetsatomicreaderwrapper,1,1,0.0003
payloadfacetsatomicreader,1,1,0.0003
zigzag,1,1,0.0003
drown,1,1,0.0003
anyhting,1,1,0.0003
readxxx,1,1,0.0003
mmapdir,1,1,0.0003
getshort,1,1,0.0003
getint,1,1,0.0003
getlong,1,1,0.0003
deleting,1,1,0.0003
oversharing,1,1,0.0003
filepointers,1,1,0.0003
constantscorequeries,1,1,0.0003
booleanqueries,1,1,0.0003
rdb,1,1,0.0003
drpt,1,1,0.0003
onlines,1,1,0.0003
whoes,1,1,0.0003
continously,1,1,0.0003
fieldquery,1,1,0.0003
getfieldquery,1,1,0.0003
slop,1,1,0.0003
fraglistbuilder,1,1,0.0003
fragmentsbuilder,1,1,0.0003
phrasehighlight,1,1,0.0003
clsas,1,1,0.0003
enhancementsdocumentbuilder,1,1,0.0003
facetsdocumentbuilder,1,1,0.0003
facetsbuilder,1,1,0.0003
enhancementsdocbuilder,1,1,0.0003
bpv,1,1,0.0003
wedge,1,1,0.0003
mathematical,1,1,0.0003
deduplicates,1,1,0.0003
gcd,1,1,0.0003
customizability,1,1,0.0003
englishanalyzer,1,1,0.0003
getstemstrategy,1,1,0.0003
toutf,1,1,0.0003
imposes,1,1,0.0003
united,1,1,0.0003
randomaccessslice,1,1,0.0003
perfectly,1,1,0.0003
micheal,1,1,0.0003
andreas,1,1,0.0003
neumann,1,1,0.0003
alves,1,1,0.0003
campos,1,1,0.0003
pmc,1,1,0.0003
tuscany,1,1,0.0003
lemmatize,1,1,0.0003
querynodeprocessor,1,1,0.0003
guilty,1,1,0.0003
setallowleadingwildcard,1,1,0.0003
unimplemented,1,1,0.0003
accecpt,1,1,0.0003
unbased,1,1,0.0003
topresultscollector,1,1,0.0003
colletor,1,1,0.0003
resultscolletor,1,1,0.0003
exceptionin,1,1,0.0003
memorydocvaluesformat,1,1,0.0003
uniquevalues,1,1,0.0003
gzipoutputstream,1,1,0.0003
wil,1,1,0.0003
writelinedoc,1,1,0.0003
getnextdocdata,1,1,0.0003
makedocument,1,1,0.0003
reuters,1,1,0.0003
somehwat,1,1,0.0003
bizzare,1,1,0.0003
enwikicontentsource,1,1,0.0003
reuterscontentsource,1,1,0.0003
docstatemaker,1,1,0.0003
configurabledocmaker,1,1,0.0003
accpets,1,1,0.0003
docmaking,1,1,0.0003
atlantic,1,1,0.0003
marvin,1,1,0.0003
fielddescriptor,1,1,0.0003
fieldvalue,1,1,0.0003
fielddescriptors,1,1,0.0003
settings,1,1,0.0003
newdoc,1,1,0.0003
bufferedinputstream,1,1,0.0003
nonsense,1,1,0.0003
indexnotread,1,1,0.0003
indexread,1,1,0.0003
nolonger,1,1,0.0003
uncreased,1,1,0.0003
zhai,1,1,0.0003
lafferty,1,1,0.0003
lmdiricheltsimilarity,1,1,0.0003
lmjelinikmercersimilarity,1,1,0.0003
jelinik,1,1,0.0003
mercer,1,1,0.0003
dirichlet,1,1,0.0003
getbackgroundscore,1,1,0.0003
backgound,1,1,0.0003
slows,1,1,0.0003
bytesequence,1,1,0.0003
bytesrefarray,1,1,0.0003
testbytesrefhash,1,1,0.0003
testbyteblockordset,1,1,0.0003
ordbyhash,1,1,0.0003
resizeat,1,1,0.0003
craziest,1,1,0.0003
rehash,1,1,0.0003
newsize,1,1,0.0003
insane,1,1,0.0003
compacting,1,1,0.0003
mat,1,1,0.0003
queryweightwrapper,1,1,0.0003
createweight,1,1,0.0003
extending,1,1,0.0003
setallowoutoforder,1,1,0.0003
acceptsdocsoutoforder,1,1,0.0003
activeable,1,1,0.0003
topscorer,1,1,0.0003
apropos,1,1,0.0003
fox,1,1,0.0003
brown,1,1,0.0003
dog,1,1,0.0003
longfield,1,1,0.0003
precisionstep,1,1,0.0003
applications,1,1,0.0003
infix,1,1,0.0003
maxterm,1,1,0.0003
getmaxint,1,1,0.0003
constrained,1,1,0.0003
termattributeimpl,1,1,0.0003
tokenattribute,1,1,0.0003
found,1,1,0.0003
getusenewapi,1,1,0.0003
determined,1,1,0.0003
currect,1,1,0.0003
teesinktokenfilter,1,1,0.0003
explaination,1,1,0.0003
unsupoorted,1,1,0.0003
procedere,1,1,0.0003
reusabletoken,1,1,0.0003
asciifoldingfitler,1,1,0.0003
superset,1,1,0.0003
folding,1,1,0.0003
timelimitedcollector,1,1,0.0003
runaway,1,1,0.0003
fuzzies,1,1,0.0003
undone,1,1,0.0003
distancequerybuilder,1,1,0.0003
spatialfilter,1,1,0.0003
segmetn,1,1,0.0003
configureable,1,1,0.0003
mutablestring,1,1,0.0003
conserve,1,1,0.0003
provoke,1,1,0.0003
fieldsource,1,1,0.0003
didnt,1,1,0.0003
recompression,1,1,0.0003
tokenattributes,1,1,0.0003
getfilepointer,1,1,0.0003
freqproxtermswriterperfield,1,1,0.0003
serialze,1,1,0.0003
positionsenum,1,1,0.0003
positionsconsumer,1,1,0.0003
shifted,1,1,0.0003
fieldindex,1,1,0.0003
numericrange,1,1,0.0003
fieldconfig,1,1,0.0003
confighandler,1,1,0.0003
valueof,1,1,0.0003
evenerything,1,1,0.0003
extendible,1,1,0.0003
regexquery,1,1,0.0003
newregexquery,1,1,0.0003
heatmaps,1,1,0.0003
heatmap,1,1,0.0003
prefixtreefacetcounter,1,1,0.0003
numberrangeprefixtree,1,1,0.0003
conveniently,1,1,0.0003
rectangular,1,1,0.0003
getdocvalues,1,1,0.0003
valuesourcequery,1,1,0.0003
implimented,1,1,0.0003
foreground,1,1,0.0003
hey,1,1,0.0003
money,1,1,0.0003
niofsdir,1,1,0.0003
darned,1,1,0.0003
supposition,1,1,0.0003
patented,1,1,0.0003
freely,1,1,0.0003
avilable,1,1,0.0003
royalty,1,1,0.0003
scsu,1,1,0.0003
sloppy,1,1,0.0003
zig,1,1,0.0003
zag,1,1,0.0003
simplelrucache,1,1,0.0003
barrel,1,1,0.0003
carmel,1,1,0.0003
deteriorates,1,1,0.0003
defaultthreshold,1,1,0.0003
overriden,1,1,0.0003
pruningtool,1,1,0.0003
cartesianshapefilter,1,1,0.0003
improvements,1,1,0.0003
cartesiahshapefilter,1,1,0.0003
boxids,1,1,0.0003
tad,1,1,0.0003
multilevel,1,1,0.0003
multilevelskiplistreader,1,1,0.0003
readwritelock,1,1,0.0003
rrwl,1,1,0.0003
gwrite,1,1,0.0003
automatontermsenum,1,1,0.0003
nfa,1,1,0.0003
concatenation,1,1,0.0003
parametric,1,1,0.0003
lexicographic,1,1,0.0003
gcable,1,1,0.0003
skim,1,1,0.0003
swim,1,1,0.0003
ignoring,1,1,0.0003
furniture,1,1,0.0003
thrice,1,1,0.0003
ignoreidf,1,1,0.0003
ignorefieldnorms,1,1,0.0003
matchonlylongest,1,1,0.0003
ignoreduplicates,1,1,0.0003
phraseboost,1,1,0.0003
setsubphraseconf,1,1,0.0003
wrapup,1,1,0.0003
scrutiny,1,1,0.0003
intervaliterator,1,1,0.0003
collationkeyanalyzer,1,1,0.0003
duty,1,1,0.0003
indexablebinarystring,1,1,0.0003
icucollationkeyanalyzer,1,1,0.0003
suggests,1,1,0.0003
heapify,1,1,0.0003
exept,1,1,0.0003
filterindexreader,1,1,0.0003
fieldcachekey,1,1,0.0003
indexcaches,1,1,0.0003
fieldcachesanitychecker,1,1,0.0003
housekeeping,1,1,0.0003
closeablethreadlocal,1,1,0.0003
onclose,1,1,0.0003
closeable,1,1,0.0003
illegalargumentexceptions,1,1,0.0003
unsupported,1,1,0.0003
indexfieldcacherangefilter,1,1,0.0003
fieldcachetermsfilter,1,1,0.0003
indexfieldcachetermsfilter,1,1,0.0003
indexfieldcacheimpl,1,1,0.0003
indexfieldcachesanitychecker,1,1,0.0003
getchildren,1,1,0.0003
repackaging,1,1,0.0003
geohashes,1,1,0.0003
ineefficiently,1,1,0.0003
expandingwordnum,1,1,0.0003
ensurecapacitywords,1,1,0.0003
numwords,1,1,0.0003
fastset,1,1,0.0003
nadav,1,1,0.0003
distanceunits,1,1,0.0003
spatialconstants,1,1,0.0003
circumference,1,1,0.0003
earth,1,1,0.0003
transparency,1,1,0.0003
linesegment,1,1,0.0003
floatlatlng,1,1,0.0003
fixedlatlng,1,1,0.0003
latlngdistancefilter,1,1,0.0003
geohashdistancefilter,1,1,0.0003
geohashed,1,1,0.0003
atomicinteger,1,1,0.0003
computes,1,1,0.0003
harmless,1,1,0.0003
unecessarily,1,1,0.0003
mutators,1,1,0.0003
getwriter,1,1,0.0003
balancedsegmentmergepolicy,1,1,0.0003
niofsdirectory,1,1,0.0003
simplefsdirectory,1,1,0.0003
simplefsindexinput,1,1,0.0003
mabye,1,1,0.0003
termref,1,1,0.0003
caache,1,1,0.0003
insertafter,1,1,0.0003
board,1,1,0.0003
pseudocode,1,1,0.0003
numterms,1,1,0.0003
slope,1,1,0.0003
evaluations,1,1,0.0003
cosine,1,1,0.0003
fare,1,1,0.0003
persian,1,1,0.0003
hindi,1,1,0.0003
indonesian,1,1,0.0003
openrelevance,1,1,0.0003
karl,1,1,0.0003
swedish,1,1,0.0003
noun,1,1,0.0003
chararraymap,1,1,0.0003
dutch,1,1,0.0003
chararrayset,1,1,0.0003
scattered,1,1,0.0003
pqs,1,1,0.0003
sortbench,1,1,0.0003
sortablesingledocsource,1,1,0.0003
singlepq,1,1,0.0003
multipq,1,1,0.0003
jce,1,1,0.0003
jurisdiction,1,1,0.0003
totalhitcountcollector,1,1,0.0003
faciliate,1,1,0.0003
stringhelper,1,1,0.0003
blanket,1,1,0.0003
urandom,1,1,0.0003
arent,1,1,0.0003
spotter,1,1,0.0003
inability,1,1,0.0003
exotica,1,1,0.0003
matchflag,1,1,0.0003
compareables,1,1,0.0003
ineffective,1,1,0.0003
interrupting,1,1,0.0003
mergestate,1,1,0.0003
checkabort,1,1,0.0003
maxfieldlengthanalyzer,1,1,0.0003
maxfieldlength,1,1,0.0003
enroll,1,1,0.0003
completionpostingsformat,1,1,0.0003
indexanalyzer,1,1,0.0003
setcodec,1,1,0.0003
topsuggestdocscollector,1,1,0.0003
preservesep,1,1,0.0003
preservepositionincrements,1,1,0.0003
maxgraphexpansions,1,1,0.0003
addattribute,1,1,0.0003
bytesrefgetterattribute,1,1,0.0003
hasattribute,1,1,0.0003
bytesrefgetterattributewrapper,1,1,0.0003
dicussions,1,1,0.0003
omittfap,1,1,0.0003
setanalyzer,1,1,0.0003
perfieldanalzyerwrapper,1,1,0.0003
ambitious,1,1,0.0003
numericfieldtype,1,1,0.0003
distingues,1,1,0.0003
trival,1,1,0.0003
disagrees,1,1,0.0003
extrafs,1,1,0.0003
settable,1,1,0.0003
alreadysetexception,1,1,0.0003
termshash,1,1,0.0003
termid,1,1,0.0003
pooling,1,1,0.0003
living,1,1,0.0003
eskildsen,1,1,0.0003
stringindex,1,1,0.0003
pooled,1,1,0.0003
tangle,1,1,0.0003
copypaste,1,1,0.0003
copypasted,1,1,0.0003
indexreaderwarmer,1,1,0.0003
termindexless,1,1,0.0003
docstoreless,1,1,0.0003
readwrite,1,1,0.0003
termsindex,1,1,0.0003
threadlocal,1,1,0.0003
termsvector,1,1,0.0003
readonlydirectoryreader,1,1,0.0003
readonlysegmentreader,1,1,0.0003
mutabled,1,1,0.0003
sreaders,1,1,0.0003
writerbackedreader,1,1,0.0003
jres,1,1,0.0003
abs,1,1,0.0003
recycling,1,1,0.0003
toarray,1,1,0.0003
indexsearch,1,1,0.0003
perfomance,1,1,0.0003
straigthforward,1,1,0.0003
attachement,1,1,0.0003
millseconds,1,1,0.0003
nowhere,1,1,0.0003
sts,1,1,0.0003
fieldsimilarityprovider,1,1,0.0003
sims,1,1,0.0003
teststats,1,1,0.0003
cirurgical,1,1,0.0003
strategically,1,1,0.0003
responsabilities,1,1,0.0003
ehcachefactory,1,1,0.0003
infinispancachefactory,1,1,0.0003
myowncachingstructurefactory,1,1,0.0003
sorry,1,1,0.0003
easly,1,1,0.0003
maintainer,1,1,0.0003
influencing,1,1,0.0003
distancequery,1,1,0.0003
male,1,1,0.0003
pangaea,1,1,0.0003
enclosing,1,1,0.0003
customizeable,1,1,0.0003
customscore,1,1,0.0003
farer,1,1,0.0003
priate,1,1,0.0003
stripped,1,1,0.0003
getdistance,1,1,0.0003
reurn,1,1,0.0003
precalculated,1,1,0.0003
getdistancescore,1,1,0.0003
getboundingboxdocidset,1,1,0.0003
nrf,1,1,0.0003
geodistancecalculator,1,1,0.0003
customscoreprovider,1,1,0.0003
lng,1,1,0.0003
getsourceid,1,1,0.0003
setsourceid,1,1,0.0003
unstable,1,1,0.0003
icutokenizerconfig,1,1,0.0003
tailor,1,1,0.0003
breakiterator,1,1,0.0003
thai,1,1,0.0003
khmer,1,1,0.0003
myanmar,1,1,0.0003
lao,1,1,0.0003
syllabification,1,1,0.0003
hebrew,1,1,0.0003
ross,1,1,0.0003
woolf,1,1,0.0003
timeliness,1,1,0.0003
diverge,1,1,0.0003
observable,1,1,0.0003
essence,1,1,0.0003
getdirectorycomparator,1,1,0.0003
archiving,1,1,0.0003
prime,1,1,0.0003
rotatingsplitpolicy,1,1,0.0003
maybeexpungeoldestsplit,1,1,0.0003
rotating,1,1,0.0003
formally,1,1,0.0003
uridirectory,1,1,0.0003
industrial,1,1,0.0003
mirroring,1,1,0.0003
sorta,1,1,0.0003
stopfilter,1,1,0.0003
decoupled,1,1,0.0003
chartermattr,1,1,0.0003
bytesreftermattr,1,1,0.0003
informed,1,1,0.0003
transmission,1,1,0.0003
addspanquerybuilder,1,1,0.0003
addquerybuilder,1,1,0.0003
addspanbuilder,1,1,0.0003
fileblock,1,1,0.0003
filedescriptor,1,1,0.0003
inode,1,1,0.0003
columnorienteddirectory,1,1,0.0003
columnorientedfile,1,1,0.0003
verca,1,1,0.0003
camp,1,1,0.0003
cassandraindexoutput,1,1,0.0003
fitting,1,1,0.0003
cassandraindexinput,1,1,0.0003
cassandraclient,1,1,0.0003
columns,1,1,0.0003
lucandra,1,1,0.0003
braching,1,1,0.0003
brainstorming,1,1,0.0003
cjktokenizer,1,1,0.0003
bigram,1,1,0.0003
shinglefilter,1,1,0.0003
typeattribute,1,1,0.0003
cjk,1,1,0.0003
scriptattribute,1,1,0.0003
branching,1,1,0.0003
quadcell,1,1,0.0003
geohashprefixtree,1,1,0.0003
autoprefixautomaton,1,1,0.0003
checksumindexoutput,1,1,0.0003
completionservice,1,1,0.0003
completionservices,1,1,0.0003
ugliness,1,1,0.0003
typecast,1,1,0.0003
primed,1,1,0.0003
indexin,1,1,0.0003
euro,1,1,0.0003
snowball,1,1,0.0003
precede,1,1,0.0003
reiterate,1,1,0.0003
holistic,1,1,0.0003
stab,1,1,0.0003
proverbial,1,1,0.0003
pant,1,1,0.0003
gradienthighlighter,1,1,0.0003
termfragments,1,1,0.0003
termvectorhighlighter,1,1,0.0003
fasttermvectorhighlighter,1,1,0.0003
iterativehighlight,1,1,0.0003
depracted,1,1,0.0003
devise,1,1,0.0003
eddie,1,1,0.0003
factories,1,1,0.0003
smartcn,1,1,0.0003
practically,1,1,0.0003
rigor,1,1,0.0003
geoboundingboxquery,1,1,0.0003
geopolygonquery,1,1,0.0003
twiddle,1,1,0.0003
mathematics,1,1,0.0003
starwars,1,1,0.0003
startrek,1,1,0.0003
seper,1,1,0.0003
superstitious,1,1,0.0003
roling,1,1,0.0003
boosting,1,1,0.0003
rock,1,1,0.0003
indie,1,1,0.0003
finan,1,1,0.0003
letter,1,1,0.0003
addcontext,1,1,0.0003
sortingleafreader,1,1,0.0003
bkdpointfield,1,1,0.0003
bkdtreedocvaluesformat,1,1,0.0003
bkdpointinbboxquery,1,1,0.0003
milli,1,1,0.0003
equator,1,1,0.0003
geohashing,1,1,0.0003
dpointfield,1,1,0.0003
spatialstrategies,1,1,0.0003
acceptdocs,1,1,0.0003
spanweight,1,1,0.0003
defaultbulkscorer,1,1,0.0003
leaky,1,1,0.0003
sloppyphrasescorer,1,1,0.0003
sloppyfreq,1,1,0.0003
phraseweight,1,1,0.0003
outputstreamindexoutput,1,1,0.0003
nyc,1,1,0.0003
taxi,1,1,0.0003
paralleldrillsideways,1,1,0.0003
collectionmanager,1,1,0.0003
drillsideway,1,1,0.0003
subquery,1,1,0.0003
percolator,1,1,0.0003
geopointdistancequery,1,1,0.0003
schubert,1,1,0.0003
zimek,1,1,0.0003
kriegel,1,1,0.0003
geodetic,1,1,0.0003
symposium,1,1,0.0003
temporal,1,1,0.0003
cellcomparator,1,1,0.0003
georelationutils,1,1,0.0003
pointtorectminimumdistance,1,1,0.0003
priorize,1,1,0.0003
embarrassingly,1,1,0.0003
giant,1,1,0.0003
funcitonality,1,1,0.0003
morelikethisparams,1,1,0.0003
mergeratelimiter,1,1,0.0003
ratelimiter,1,1,0.0003
five,1,1,0.0003
squareness,1,1,0.0003
oversimplify,1,1,0.0003
recurse,1,1,0.0003
performantly,1,1,0.0003
documentclassifiers,1,1,0.0003
tentative,1,1,0.0003
evolution,1,1,0.0003
functionalty,1,1,0.0003
strategythat,1,1,0.0003
excite,1,1,0.0003
tempt,1,1,0.0003
motivator,1,1,0.0003
bloomberg,1,1,0.0003
law,1,1,0.0003
hast,1,1,0.0003
numerbrangeprefixtreestrategy,1,1,0.0003
daterangefield,1,1,0.0003
prefixgridscanlevel,1,1,0.0003
geocoding,1,1,0.0003
fund,1,1,0.0003
harvard,1,1,0.0003
hhypermap,1,1,0.0003
commodity,1,1,0.0003
soak,1,1,0.0003
mentor,1,1,0.0003
student,1,1,0.0003
esri,1,1,0.0003
makegeopolygon,1,1,0.0003
rect,1,1,0.0003
crossing,1,1,0.0003
rug,1,1,0.0003
combinatorial,1,1,0.0003
newsolidquery,1,1,0.0003
sporadically,1,1,0.0003
belief,1,1,0.0003
clockwise,1,1,0.0003
counterclockwise,1,1,0.0003
applydeletesandupdates,1,1,0.0003
conditionals,1,1,0.0003
incrementing,1,1,0.0003
minority,1,1,0.0003
newdistancequery,1,1,0.0003
jate,1,1,0.0003
toolkit,1,1,0.0003
topologically,1,1,0.0003
awt,1,1,0.0003
multipolygon,1,1,0.0003
cheaper,1,1,0.0003
mario,1,1,0.0003
brothers,1,1,0.0003
invader,1,1,0.0003
london,1,1,0.0003
district,1,1,0.0003
writers,1,1,0.0003
polys,1,1,0.0003
polygons,1,1,0.0003
tile,1,1,0.0003
irregular,1,1,0.0003
cheaply,1,1,0.0003
latlontree,1,1,0.0003
ingestion,1,1,0.0003
singletonsortednumericdocvalues,1,1,0.0003
setdocument,1,1,0.0003
issinglevalued,1,1,0.0003
setnext,1,1,0.0003
denser,1,1,0.0003
changer,1,1,0.0003
addnumericfield,1,1,0.0003
addvalue,1,1,0.0003
packedlongvalues,1,1,0.0003
magical,1,1,0.0003
dark,1,1,0.0003
normsformat,1,1,0.0003
numdocswithfield,1,1,0.0003
codepoints,1,1,0.0003
clinit,1,1,0.0003
zzunpackcmap,1,1,0.0003
organised,1,1,0.0003
pojos,1,1,0.0003
createquery,1,1,0.0003
geopointinpolygonquery,1,1,0.0003
linkpermissions,1,1,0.0003
offsetstrategies,1,1,0.0003
fieldoffsetstrategies,1,1,0.0003
analysisoffsetstrategy,1,1,0.0003
distill,1,1,0.0003
avoided,1,1,0.0003
termvectoroffsetstrategy,1,1,0.0003
postingswithtermvectorsoffsetstrategy,1,1,0.0003
compositepostingsenum,1,1,0.0003
postingsenums,1,1,0.0003
engagement,1,1,0.0003
expertise,1,1,0.0003
concepts,1,1,0.0003
checkout,1,1,0.0003
inefficiently,1,1,0.0003
posterity,1,1,0.0003
conditionalize,1,1,0.0003
confirmation,1,1,0.0003
tellling,1,1,0.0003
bitmask,1,1,0.0003
retrievel,1,1,0.0003
bytearray,1,1,0.0003
loud,1,1,0.0003
indexsearcherconfig,1,1,0.0003
setdefaultquerycachingpolicy,1,1,0.0003
getdefaultquerycachingpolicy,1,1,0.0003
getquerycachingpolicy,1,1,0.0003
setquerycachingpolicy,1,1,0.0003
setquerycache,1,1,0.0003
getquerycache,1,1,0.0003
setdefaultquerycache,1,1,0.0003
getdefaultquerycache,1,1,0.0003
setsimilarity,1,1,0.0003
segmentinfosconfig,1,1,0.0003
getlastcommitgeneration,1,1,0.0003
getlastcommitsegmentsfilename,1,1,0.0003
getsegmentsfilename,1,1,0.0003
getnextpendinggeneration,1,1,0.0003
getid,1,1,0.0003
getgeneration,1,1,0.0003
getlastgeneration,1,1,0.0003
getinfostream,1,1,0.0003
setnextwritegeneration,1,1,0.0003
setuserdata,1,1,0.0003
setversion,1,1,0.0003
getcommitluceneversion,1,1,0.0003
getminsegmentluceneversion,1,1,0.0003
geosahpes,1,1,0.0003
accross,1,1,0.0003
geopolygons,1,1,0.0003
responsability,1,1,0.0003
geoarea,1,1,0.0003
againts,1,1,0.0003
baseplanetobject,1,1,0.0003
getrelationship,1,1,0.0003
wright,1,1,0.0003
bksv,1,1,0.0003
getcenter,1,1,0.0003
getradius,1,1,0.0003
geocompositeshape,1,1,0.0003
getshape,1,1,0.0003
getpoints,1,1,0.0003
getcutoffangle,1,1,0.0003
geocompositepolygon,1,1,0.0003
geoconcavepolygon,1,1,0.0003
internaledges,1,1,0.0003
concavity,1,1,0.0003
geocomplexpolygons,1,1,0.0003
intersested,1,1,0.0003
discreatization,1,1,0.0003
concave,1,1,0.0003
mutbalevalues,1,1,0.0003
fingerprintfilter,1,1,0.0003
openrefine,1,1,0.0003
thingy,1,1,0.0003
meantime,1,1,0.0003
repetition,1,1,0.0003
ntfs,1,1,0.0003
mockfilesystem,1,1,0.0003
mockfilesystems,1,1,0.0003
implclosechannel,1,1,0.0003
vietnamese,1,1,0.0003
querytime,1,1,0.0003
voiced,1,1,0.0003
vowel,1,1,0.0003
korean,1,1,0.0003
appendix,1,1,0.0003
randomaccessstratogy,1,1,0.0003
bigdecimal,1,1,0.0003
hilbert,1,1,0.0003
backed,1,1,0.0003
contender,1,1,0.0003
tandem,1,1,0.0003
axis,1,1,0.0003
cube,1,1,0.0003
incarnation,1,1,0.0003
geoboundingboxfield,1,1,0.0003
altitude,1,1,0.0003
pointvalueswriter,1,1,0.0003
powerfull,1,1,0.0003
pratically,1,1,0.0003
subcase,1,1,0.0003
surname,1,1,0.0003
xxxdocvalues,1,1,0.0003
inherently,1,1,0.0003
getcorecachekey,1,1,0.0003
getcombinedcoreanddeleteskey,1,1,0.0003
addcoreclosedlistener,1,1,0.0003
addreaderclosedlistener,1,1,0.0003
closedlistener,1,1,0.0003
parrallelreader,1,1,0.0003
beyong,1,1,0.0003
dimensionalfield,1,1,0.0003
